,marketName,longName,isin
1,CSTR,CRYPTOSTAR CORP,CA22905W1095
0,2232,CRYSTAL INTERNATIONAL GROUP,KYG2701R1011
0,CPHG,CRYSTAL PROPERTIES HOLDINGS,US22938P1057
0,CURRENT,CRYSTAL VALLEY FINANCIAL CP,US22941P1003
0,KRY,CRYSTALLEX INTL CORP,CA22942F1018
0,SX,CS GROUP SA,FR0007317813
0,CURRENT,CSB BANCORP INC,US12628R1077
0,544,CSE GLOBAL LTD,SG1G47869290
0,000012,CSG HOLDING CO LTD- A,CNE0000002R2
0,CSLN,CSL LIMITED,AU000000CSL8
4,1815,CSMALL GROUP LTD,KYG2582R1056
0,1093,CSPC PHARMACEUTICAL GROUP LT,HK1093012172
0,CSR,CSR LIMITED,AU000000CSR5
0,CSRA,CSRA INC,US12650T1043
2,CSS,CSS INDUSTRIES INC,US1259061075
2,CST,CST BRANDS INC,US12646R1059
0,2616,CSTONE PHARMACEUTICALS,KYG2588M1006
0,NMS,CSW INDUSTRIALS INC,US1264021064
0,NMS,CSX CORP,US1264081035
0,CTCM,CTC MEDIA INC,US12642X1063
0,SCM,CTI BIOPHARMA CORP,US12648L6011
0,9621,CTI ENGINEERING CO LTD,JP3281900005
0,CTDD,CTL 6 3/4 06/15/57 PFD,US74913G8731
0,CTPR,CTPARTNERS EXECUTIVE SEARCH,US22945C1053
0,CURRENT,CTR INVESTMENTS & CONSULTING,US1264532086
0,4345,CTS CO LTD,JP3346970001
0,XETRA,CTS EVENTIM AG & CO KGAA,DE0005470306
0,CUNB,CU BANCORP,US1265341065
0,KUB,CUB ENERGY INC,CA22944T1093
0,LIMITED,CUBA BEVERAGE CO,US1265241075
0,2335,CUBE SYSTEM INC,JP3244950006
0,CUBEXTUB,CUBEX TUBINGS LIMITED,INE144D01012
0,CUB,CUBICFARM SYSTEMS CORP,CA22968P1080
1,SCM,CUE BIOPHARMA INC,US22978P1066
0,CUE,CUE ENERGY RESOURCES LIMITED,AU000000CUE9
0,SCM,CUENTAS INC,US2297942011
0,NOINFO,CUISINE SOLUTIONS INC,US2299042067
0,CUL,CULLEN RESOURCES LIMITED,AU000000CUL4
0,CFR,CULLEN/FROST BANKERS INC,US2298991090
0,CULP,CULP INC,US2302151053
0,600715,CULTURAL INVESTMENT HOLDIN-A,CNE000000KY5
0,NMS,CUMBERLAND PHARMACEUTICALS,US2307701092
0,CMI,CUMMINS INC,US2310211063
0,CUMMINSIN,CUMMINS INDIA LTD,INE298A01020
0,NMS,CUMULUS MEDIA INC-CL A,US2310828015
0,CUPID,CUPID LTD,INE509F01011
0,NOINFO,CURAEGIS TECHNOLOGIES INC,US23127Q1022
0,CURA,CURALEAF HOLDINGS INC,CA23126M1023
0,XETRA,CURASAN AG,DE000A2YPGM4
0,NOINFO,CURATIVE BIOSCIENCES INC,US23127M1018
0,CURRENT,CURE PHARMACEUTICAL HOLDING,US23127P1049
0,NMS,CURIS INC,US2312692005
0,CURO,CURO GROUP HOLDINGS CORP,US23131L1070
0,CXI,CURRENCY EXCHANGE INTERNATIO,US23131B3078
0,WATR,CURRENT WATER TECHNOLOGIES I,CA23131M1059
0,CUI,CURRIE ROSE RESOURCES,CA2319005070
0,AMSM,CURTIS BANKS GROUP PLC,GB00BW0D4R71
0,LIMITED,CURTISS MOTORCYCLES CO INC,US2315551034
0,CW,CURTISS-WRIGHT CORP,US2315611010
2,SSQ3,CURZON ENERGY PLC,GB00BD97ND60
0,SRF.USD,CUSHING ENERGY INCOME FUND/T,US23162T1025
0,SSMM,CUSTODIAN REIT PLC,GB00BJFLFT45
0,NOINFO,CUSTOM DESIGNED COMPRESSOR S,US23202P2011
0,CUBI,CUSTOMERS BANCORP INC,US23204G1004
0,NMS,CUTERA INC,US2321091082
0,CV1,CV CHECK LTD,AU000000CV19
0,LIMITED,CV HOLDINGS INC,US12661F1012
0,CVSI,CV SCIENCES INC,US1266541028
0,NMS,CVB FINANCIAL CORP,US1266001056
0,SCM,CVD EQUIPMENT CORP,US1266011030
0,CVI,CVR ENERGY INC,US12662P1084
0,CVM,CVR MEDICAL CORP,CA1266321084
0,2687,CVS BAY AREA INC,JP3346250008
0,AMSM,CVS GROUP PLC,GB00B2863827
0,CVS,CVS HEALTH CORP,US1266501006
1,CWC,CWC ENERGY SERVICES CORP,CA12671H1055
0,521,CWT INTERNATIONAL LTD,HK0521001989
0,CURRENT,CX NETWORK GROUP INC,US12672T1088
0,SCM,CYANOTECH CORP,US2324373016
0,3852,CYBER COM CO LTD,JP3311510006
0,CYBERMEDI,CYBER MEDIA INDIA LTD,INE278G01037
0,CYPJ,CYBER OPERATIONS INC,US23245E1064
0,CYB1,CYBER SECURITY 1 AB,SE0007604061
0,4751,CYBERAGENT INC,JP3311400000
0,NMS,CYBERARK SOFTWARE LTD/ISRAEL,IL0011334468
0,7779,CYBERDYNE INC,JP3311530004
0,NOINFO,CYBERFORT SOFTWARE INC,US23249C2052
0,CYBG,CYBERGY HOLDINGS INC,US23248X1019
0,3683,CYBERLINKS CO LTD,JP3311540003
0,1020,CYBERNAUT INTERNATIONAL HOLD,KYG2606Y1026
0,4312,CYBERNET SYSTEMS CO,JP3311570000
0,NMS,CYBEROPTICS CORP,US2325171021
0,CYBERTECH,CYBERTECH SYSTEMS & SOFTWARE,INE214A01019
0,4776,CYBOZU INC,JP3312100005
0,SCM,CYCLACEL PHARMACEUTICALS INC CNV EXCH 6.0% PFD,US23254L2079
0,NMS,CYCLERION THERAPEUTICS INC,US23255M1053
0,CYQ,CYCLIQ GROUP LTD,AU000000CYQ5
0,CYPW,CYCLONE POWER TECHNOLOGIES,US23254W1045
0,CYC,CYCLOPHARM LTD,AU000000CYC5
3,CYG,CYGAM ENERGY LTD,CA23256A1003
0,CY5,CYGNUS GOLD LTD,AU000000CY57
0,CYIENT,CYIENT LTD,INE136B01020
0,NMS,CYMABAY THERAPEUTICS INC,US23257D1037
0,CYM,CYMAT TECHNOLOGIES LTD,CA23257A2083
1,CYB,CYMBRIA CORP-A,CA23257X1096
0,CYP,CYNATA THERAPEUTICS LTD,AU000000CYP7
0,CTEK,CYNERGISTEK INC/DE,US23258P1057
0,CYNK,CYNK TECHNOLOGY CORP,US23258A1088
0,HODL,CYPHERPUNK HOLDINGS INC,CA2326621067
1,CYP,CYPRESS DEVELOPMENT CORP,CA2327492005
2,CYP,CYPRESS SEMICONDUCTOR CORP,US2328061096
1,CYM,CYPRIUM METALS LTD,AU0000050536
0,SCM,CYREN LTD,IL0010832371
1,CONE,CYRUSONE INC,US23283R1005
0,CYS,CYS INVESTMENTS INC,US12673A1088
0,LIMITED,CYTODYN INC,US23283M1018
0,NMS,CYTOKINETICS INC,US23282W6057
0,NMS,CYTOMX THERAPEUTICS INC,US23284F1057
0,SCM,CYTOSORBENTS CORP,US23283X2062
0,CYTR,CYTRX CORP,US2328286081
0,CURRENT,CYTTA CORP,US12673W4078
0,DMTA,D MECATRONICS INC,US2332792074
0,6534,D.A.CONSORTIUM HOLDINGS INC,JP3548780000
4,1580,DA SEN HOLDINGS GROUP LTD,KYG2659Y1089
0,DABUR,DABUR INDIA LIMITED,INE016A01026
1,3999,DACHAN FOOD ASIA LTD,KYG261441086
1,DCN,DACIAN GOLD LTD,AU000000DCN6
0,PREMQX,DACOTAH BANKS INC,US2334221049
0,8417,DADI EDUCATION HOLDINGS LTD,KYG2616M1069
4,8130,DADI INTERNATIONAL GROUP LTD,BMG2617D1056
0,DJANL,DAEJAN HOLDINGS PLC,GB0002502036
0,DAE,DAETWYLER HOLDING AG-BR,CH0030486770
0,6111,DAFA PROPERTIES GROUP LIMITED,KYG261681079
0,2356,DAH SING BANKING GROUP LTD,HK2356013600
0,440,DAH SING FINANCIAL HOLDINGS,HK0440001847
0,600257,DAHU AQUACULTURE CO LTD -A,CNE0000012Z4
0,7912,DAI NIPPON PRINTING CO LTD,JP3493800001
0,1980,DAI-DAN CO LTD,JP3486000007
0,8750,DAI-ICHI LIFE HOLDINGS INC,JP3476480003
0,8806,DAIBIRU CORP,JP3497200000
0,4202,DAICEL CORP,JP3485800001
1,544,DAIDO GROUP LTD,BMG2619Y1315
0,7245,DAIDO METAL CO LTD,JP3491800003
0,5471,DAIDO STEEL CO LTD,JP3491000000
0,6383,DAIFUKU CO LTD,JP3497400006
0,6622,DAIHEN CORP,JP3497800007
0,8059,DAIICHI JITSUGYO CO LTD,JP3475800003
0,4568,DAIICHI SANKYO CO LTD,JP3475350009
0,7458,DAIICHIKOSHO CO LTD,JP3475200006
0,5900,DAIKEN CO LTD,JP3482400003
0,7775,DAIKEN MEDICAL CO LTD,JP3482500000
0,4245,DAIKI AXIS CO LTD,JP3480590003
0,6367,DAIKIN INDUSTRIES LTD,JP3481800005
0,6993,DAIKOKUYA HOLDINGS CO LTD,JP3926000005
0,4246,DAIKYONISHIKAWA CORP,JP3481300006
0,SCM,DAILY JOURNAL CORP,US2339121046
0,DMGT,DAILY MAIL&GENERAL TST-A NV,GB00BJQZC279
0,9818,DAIMARUENAWIN CO LTD,JP3499200008
0,4116,DAINICHISEIKA COLOR & CHEM,JP3492200005
0,3880,DAIO PAPER CORP,JP3440400004
2,DCG,DAIRY CREST GROUP PLC,GB0002502812
0,1712,DAISEKI ECO. SOLUTION CO LTD,JP3485700003
0,8324,DAISHI BANK LTD/THE,JP3483800003
0,567,DAISHO MICROLINE HOLDINGS LT,BMG2624V1063
0,9979,DAISYO CORP,JP3484000009
0,8563,DAITO BANK LTD/THE,JP3486700002
0,1878,DAITO TRUST CONSTRUCT CO LTD,JP3486800000
0,1305,DAIWA ETF-TOPIX,JP3027620008
0,1925,DAIWA HOUSE INDUSTRY CO LTD,JP3505000004
0,6459,DAIWA INDUSTRIES LTD,JP3505800007
0,9082,DAIWA MOTOR TRANSPORTATION,JP3503000006
0,8976,DAIWA OFFICE INVESTMENT CORP,JP3046310003
0,8601,DAIWA SECURITIES GROUP INC,JP3502200003
0,CURRENT,DAKSHIDIN CORP,US2342631015
0,NMS,DAKTRONICS INC,US2342641097
2,XETRA,DALATA HOTEL GROUP PLC,IE00BJMZDW83
4,3799,DALI FOODS GROUP CO LTD,KYG2743Y1061
0,DALMIASUG,DALMIA BHARAT SUGAR & INDUST,INE495A01022
0,CURRENT,DALRADA FINANCIAL CORP,US2354964031
3,DNA,DALRADIAN RESOURCES INC,CA2354991002
0,DMR,DAMARA GOLD CORP,CA23568R1064
0,DMSQ,DAMARISCOTTA BANKSHARES INC,US2356881084
0,XETRA,DAMARTEX,FR0000185423
0,DAMODARIN,DAMODAR INDUSTRIES LTD,INE497D01022
0,DANH,DAN HOTELS CORP LTD,IL0008220159
0,DHR,DANAHER CORP,US2358511028
0,DNK,DANAKALI LTD,AU000000DNK9
1,DAC,DANAOS CORP,MHY1968P1218
0,DANE,DANEL (ADIR YEOSHUA) LTD,IL0003140139
0,DANGEE,DANGEE DUMS LTD,INE688Y01014
1,DAN,DANIELI & CO.,IT0000076502
0,DL,DANIER LEATHER INC,CA2359091089
0,DAN,DANONE,FR0000120644
0,XETRA,DANSKE BANK A/S,DK0010274414
0,5337,DANTO HOLDINGS CORP,JP3506600000
0,915,DAOHE GLOBAL GROUP LTD,BMG2751X1314
0,601006,DAQIN RAILWAY CO LTD -A,CNE000001NG4
0,DQ,DAQO NEW ENERGY CORP-ADR,US23703Q2030
1,BLR,DARCO WATER TECHNOLOGIES LTD,SG1CC9000009
0,DRI,DARDEN RESTAURANTS INC,US2371941053
0,SCM,DARE BIOSCIENCE INC,US23666P1012
0,000910,DARE POWER DEKOR HOME CO L-A,CNE000000YV2
0,CURRENT,DARKPULSE INC,US2372451052
0,DAR,DARLING INGREDIENTS INC,US2372661015
0,SCM,DASEKE INC,US23753F1075
0,600694,DASHANG CO LTD -A,CNE000000DW4
0,CEDU,DASIN RETAIL TRUST,SG1DE2000000
27,AMN,DASSAULT AVIATION SA,FR0014004L86
0,CURRENT,DATA CALL TECHNOLOGIES INC,US2376012082
0,DCM,DATA COMMUNICATIONS MANAGEME,CA23761M1023
0,SCM,DATA STORAGE CORP,US23786R2013
0,DAC,DATABLE TECHNOLOGY CORP,CA23803L1040
1,DDT,DATADOT TECHNOLOGY LTD,AU000000DDT1
0,XETRA,DATAGROUP SE,DE000A0JC8S7
0,DATAMATIC,DATAMATICS GLOBAL SERVICES,INE365B01017
1,DM,DATAMETREX AI LTD,CA23809L1085
8,BKW,DATAPULSE TECHNOLOGY LTD,SG1CB7000003
0,SCM,DATASEA INC,US2381162062
0,DATC,DATATEC SYSTEMS INC,US2381281029
0,CURRENT,DATATRAK INTERNATIONAL INC,US2381342094
0,DTR,DATELINE RESOURCES LTD,AU000000DTR1
1,NMS,DAVIDSTEA INC,CA2386611024
0,DAV,DAVIE YARDS INC,CA2386811004
0,DFNL,DAVIS SELECT FINANCIAL ETF,US23908L1089
0,DINT,DAVIS SELECT INTERNATIONAL,US23908L4059
0,DVA,DAVITA INC,US23918K1088
0,2303,DAWN CORP,JP3637600002
0,NMS,DAWSON GEOPHYSICAL CO,US2393601008
0,SCM,DAXOR CORP,US2394671034
0,LIMITED,DAYBREAK OIL & GAS INC,US2395591074
0,7228,DAYTONA CORP,JP3548650005
0,CURRENT,DB BASE METALS DOUBLE LONG,US25154K8412
0,CURRENT,DB BASE METALS DOUBLE SHORT,US25154K8586
0,DTO,DB CRUDE OIL DOUBLE SHORT,US25154K8099
0,DBREALTY,DB REALTY LTD,INE879I01012
0,D05,DBS GROUP HOLDINGS LTD,SG1L01001701
0,HRDN,DC BRANDS INTERNATIONAL INC,US2330787084
0,DCBBANK,DCB BANK LTD,INE503A01015
0,SET1,DCC PLC,IE0002424939
0,XETRA,DCI DATABASE FOR COMMERCE,DE000A11QU11
0,3050,DCM HOLDINGS CO LTD,JP3548660004
0,DCMSHRIRA,DCM SHRIRAM LTD,INE499A01024
0,DCW,DCW LIMITED,INE500A01029
0,3073,DD HOLDINGS CO LTD,JP3499650004
24,DDM,DDM HOLDING AG,CH0246292343
0,3782,DDS INC.,JP3548620008
0,SSMM,DE LA RUE PLC,GB00B3DGH821
0,DLAD,DEALERADVANCE INC,US2422842060
23,DLS,DEALNET CAPITAL CORP,CA2423151091
0,DNC,DEANS KNIGHT INCOME CORP,CA24242T1049
0,3245,DEAR LIFE CO LTD,JP3548720006
1,BTF,DEBAO PROPERTY DEVELOPMENT,SG1CH6000001
0,DRSV,DEBT RESOLVE INC,US24276R2067
2,DEC,DECADE RESOURCES LTD,CA2427793047
0,DCMA,DECAMA CAPITAL LTD,IL0011161770
0,DECCANCE,DECCAN CEMENTS LTD,INE583C01021
0,DCHL,DECCAN CHRONICLE HLDGS LTD,INE137G01027
0,SET1,DECHRA PHARMACEUTICALS PLC,GB0009633180
0,NMS,DECIPHERA PHARMACEUTICALS IN,US24344T1016
0,LIMITED,DECISION DIAGNOSTICS CORP,US2434431084
0,DPSI,DECISIONPOINT SYSTEMS INC/CA,US24345A5074
0,LIMITED,DECKER MANUFACTURING CORP,US2434981021
0,DECK,DECKERS OUTDOOR CORP,US2435371073
0,5UZ,DECLOUT LTD,SG2F27986197
0,DCG,DECMIL GROUP LTD,AU000000DCG0
0,DEEPAKFER,DEEPAK FERTILISERS & PETRO,INE501A01019
0,DEEPAKNTR,DEEPAK NITRITE LTD,INE288B01029
1,DEEP,DEEPROCK MINERALS INC,CA24381B1040
0,NOINFO,DEER CONSUMER PRODUCTS INC,US24379J2006
0,DE,DEERE & CO,US2441991054
0,DEFN,DEFENSE METALS CORP,CA2446331035
0,DFX,DEFENX PLC,GB00BYNF4J61
0,DEF,DEFIANCE SILVER CORP,CA2447672080
0,ALDEI,DEINOVE,FR0010879056
1,ASQ1,DEKEL AGRI-VISION PLC,CY0106502111
0,D03,DEL MONTE PACIFIC LTD,VGG270541169
0,TACO,DEL TACO RESTAURANTS INC,US2454961044
0,DTOR,DEL TORO SILVER CORP,US2454971027
0,DDF,DELAWARE INV DIVIDEND & INC,US2459151039
0,D13,DELAWARE THIRTEEN LTD,AU000000D132
0,XETRA,DELECTA LTD,AU000000DLC0
0,DLEA,DELEK AUTOMOTIVE SYSTEMS LTD,IL0008290103
0,DLEKG,DELEK GROUP LTD,IL0010841281
0,DKL,DELEK LOGISTICS PARTNERS LP,US24664T1034
0,DK,DELEK US HOLDINGS INC,US24665A1034
0,ALDEL,DELFINGEN INDUSTRY,FR0000054132
0,DHZ,DELHAIZE GROUP,BE0003562700
0,CURRENT,DELHI BANK CORP,US2466941034
0,3392,DELICA FOODS HOLDINGS CO LTD,JP3549350001
0,XETRA,DELIVERY HERO SE,DE000A2E4K43
0,NOINFO,DELIVERY TECHNOLOGY SOLUTION,US2470181049
0,XETRA,DELL TECHNOLOGIES INC-CL V,US24703L1035
0,DLMV,DELMARVA BANCSHARES INC,US2471001006
0,BQO,DELONG HOLDINGS LTD,SG1CF9000002
0,CURRENT,DELPHAX TECHNOLOGIES INC,US24712X1063
0,DLPH,DELPHI TECHNOLOGIES PLC,JE00BD85SC56
0,DELX,DELPHX CAPITAL MARKETS INC,CA24721L1013
0,DLA,DELTA APPAREL INC,US2473681037
0,DELTAMAGNT,DELTA MANUFACTURING LTD,INE393A01011
0,DLTA,DELTA OIL & GAS INC,US24778R3084
1,DLT,DELTA SYSTEMS INC,CA2478001050
0,4598,DELTA-FLY PHARMA INC,JP3549370009
1,DEL,DELTIC TIMBER CORP,US2478501008
0,DWRE,DEMANDWARE INC,US24802Y1055
0,XETRA,DEMANT A/S,DK0060738599
0,NOINFO,DEMOCRASOFT HOLDINGS INC,US24811V1008
1,DEN,DEN NETWORKS LTD,INE947J01015
0,DENABANK,DENA BANK,INE077A01010
0,2432,DENA CO LTD,JP3548610009
0,CURRENT,DENALI BANCORPORATION INC,US2482191077
0,NMS,DENALI THERAPEUTICS INC,US24823R1059
0,DNRCQ,DENBURY RESOURCES INC,US2479162081
0,XETRA,DENISON MINES CORP,CA2483561072
0,4061,DENKA CO LTD,JP3549600009
0,PREMQX,DENMARK BANCSHARES INC - A,US24847N1063
0,SCM,DENNY'S CORPORATION,US24869P1049
1,1452,DENOX ENVIRONMENTAL & TECHNO,KYG2810N1088
0,6902,DENSO CORP,JP3551500006
0,NMS,DENTSPLY SIRONA INC,US24906P1093
0,4324,DENTSU GROUP INC,JP3551520004
0,CURRENT,DENVER BANKSHARES INC,US2490821087
0,6517,DENYO CO LTD,JP3551600004
0,603056,DEPPON LOGISTICS CO LTD-A,CNE100002SZ0
1,XETRA,DERMAPHARM HOLDING SE,DE000A2GS5D8
1,DERM,DERMIRA INC,US24983L1044
0,STMM,DERWENT LONDON PLC,GB0002652740
0,DGH,DESANE GROUP HOLDINGS LIMITED,AU000000DGH9
0,HOMEX,DESARROLLADORA HOMEX SAB DE,MX01HO000007
0,8114,DESCENTE LTD,JP3548800006
0,DAU,DESERT GOLD VENTURES INC,CA25039N4084
0,DLI,DESERT LION ENERGY INC,CA25043L1094
1,DME,DESERT MOUNTAIN ENERGY CORP,CA25043D1078
3,1545,DESIGN CAPITAL LTD,KYG2819M1015
1,DBI,DESIGNER BRANDS INC-CLASS A,US2505651081
0,NOINFO,DESTINATION MATERNITY CORP,US25065D1000
0,NMS,DESTINATION XL GROUP INC,US25065K1043
0,ASQ1,DESTINY PHARMA PLC,GB00BDHSP575
0,NMS,DESWELL INDUSTRIES INC,VG2506391011
0,DGC,DETOUR GOLD CORP,CA2506691088
0,LIMITED,DETROIT LEGAL NEWS CO,US2510551094
0,NOINFO,DETWILER FENTON GROUP INC,US2514642022
0,XETRA,DEUTSCHE BALATON AG,DE000A2LQT08
0,DB,DEUTSCHE BANK AG-REGISTERED,DE0005140008
0,DB1N,DEUTSCHE BOERSE AG,DE0005810055
1,DHG,DEUTSCHE HIGH INCOME OPPORTU,US25158Y1029
0,KHI,DEUTSCHE HIGH INCOME TRUST,US25155R1005
0,DPB,DEUTSCHE POSTBANK AG,DE0008001009
0,KST,DEUTSCHE STRATEGIC INCOME TR,US25160F1093
0,DTEN,DEUTSCHE TELEKOM AG-REG,DE0005557508
0,XETRA,DEUTSCHE WOHNEN SE,DE000A0HN5C6
0,XETRA,DEUTZ AG,DE0006305006
1,SSQ3,DEV CLEVER HOLDINGS PLC,GB00BH452L44
0,DEVIT,DEV INFORMATION TECHNOLOGY L,INE060X01018
0,DLPM,DEVELOPMENT CAPITAL GROUP IN,US2515961025
0,ALDEV,DEVERNOIS SA,FR0000060840
0,DEV,DEVEX RESOURCES LTD,AU000000DEV5
0,DVN,DEVON ENERGY CORP,US25179M1036
0,GSD,DEVONIAN HEALTH GROUP INC,CA2518341078
0,SSMM,DEVRO PLC,GB0002670437
0,DHFL,DEWAN HOUSING FINANCE CORP,INE202B01012
0,NOINFO,DEWEY ELECTRONICS CORP,US2520631027
0,NOINFO,DEWMAR INTERNATIONAL BMC INC,US25211R1023
0,NMS,DEXCOM INC,US2521311074
0,4980,DEXERIALS CORP,JP3548770001
0,DEXB,DEXIA SA,BE0974290224
0,2019,DEXIN CHINA HOLDINGS CO LTD,KYG2751H1020
0,DFMFOODS,DFM FOODS LTD,INE456C01020
1,DH,DH CORP,CA23290R1010
0,DHAMPURSU,DHAMPUR SUGAR MILLS LTD,INE041A01016
0,DHANBANK,DHANLAXMI BANK LTD,INE680A01011
0,DHANUKA,DHANUKA AGRITECH LTD,INE435G01025
0,DRL,DHANUKA REALTY LTD,INE704V01015
0,DHX,DHI GROUP INC,US23331S1006
0,DHT,DHT HOLDINGS INC,MHY2065G1219
0,DHUNINV,DHUNSERI INVESTMENTS LTD,INE320L01011
1,DVL,DHUNSERI VENTURES LTD,INE477B01010
1,DIAH,DIADROM HOLDING AB,SE0001606906
0,DEON,DIAGEO PLC-SPONSORED ADR,US25243Q2057
0,DGNOF,DIAGNOS INC,CA2524423068
0,SET3,DIALIGHT PLC,GB0033057794
0,DLGO,DIALOG GROUP INC,US25250M2044
2,DLG,DIALOG SEMICONDUCTOR PLC,GB0059822006
0,INTPRIMQX,DIAMCOR MINING INC,CA2525312070
0,SCM,DIAMEDICA THERAPEUTICS INC,CA25253X2077
0,6699,DIAMOND ELECTRIC HOLDINGS CO,JP3499480006
0,NMS,DIAMOND HILL INVESTMENT GRP,US25264R2076
0,DIAPOWER,DIAMOND POWER INFRA LIMITED,INE989C01012
0,DRII,DIAMOND RESORTS INTERNATIONA,US25272T1043
0,DSSI,DIAMOND S SHIPPING INC,MHY206761055
0,NMS,DIAMONDBACK ENERGY INC,US25278X1090
0,CURRENT,DIAMONDHEAD CASINO CORP,US25278S1006
0,DRH,DIAMONDROCK HOSPITALITY CO,US2527843013
0,DSX,DIANA SHIPPING INC,MHY2066G1044
0,DSX,DIANA SHIPPING INC,MHY2066G1044
1,DOR,DIANOR RESOURCES INC,CA76124T1075
2,DRX,DIATREME RESOURCES LTD,AU000000DRX3
0,DRNA,DICERNA PHARMACEUTICALS INC,US2530311081
0,DDR,DICKER DATA LTD,AU000000DDR5
0,DBD,DIEBOLD NIXDORF INC,US2536511031
0,DBD,DIEBOLD NIXDORF INC,US2536511031
0,CURRENT,DIEGO PELLICER WORLDWIDE INC,US25367R2031
0,XETRA,DIERIG HOLDING AG,DE0005580005
0,SCM,DIFFUSION PHARMACEUTICALS IN,US2537484048
0,CURRENT,DIGERATI TECHNOLOGIES INC,US25375L2060
0,NMS,DIGI INTERNATIONAL INC,US2537981027
0,NMS,DIGIMARC CORP,US25381B1017
0,DIGP,DIGIPATH INC,US2538252022
0,SCM,DIGITAL ALLY INC,US25382P2083
0,2326,DIGITAL ARTS INC,JP3549020000
0,000034,DIGITAL CHINA GROUP CO LTD-A,CNE000000DQ6
0,DGCT,DIGITAL COMMUNICATIONS TECH,US2538352012
0,DIDG,DIGITAL DEVELOPMENT GROUP CO,US25400A1007
0,4819,DIGITAL GARAGE INC,JP3549070005
25,DGS,DIGITAL GLOBE SERVICES LTD,BMG2870A1036
0,3916,DIGITAL INFORMATION TECHNOLO,JP3549060006
0,3652,DIGITAL MEDIA PROFESSIONALS,JP3548750003
1,SCM,DIGITAL TURBINE INC,US25400W1027
1,DGI,DIGITALGLOBE INC,US25389M8771
0,LIMITED,DIGITALTOWN INC,US25400E1029
0,DIGN,DIGNITANA AB,SE0002108001
0,SSMM,DIGNITY PLC,GB00BRB37M78
0,DNAMEDIA,DILIGENT MEDIA CORP LTD,INE016M01021
22,DBL,DILIP BUILDCON LTD,INE917M01012
0,DDS,DILLARDS INC-CL A,US2540671011
2,ASQ1,DILLISTONE GROUP PLC,GB00B13QQB40
0,PREMQX,DIMECO INC,US25432W1045
0,DXB,DIMERIX LTD,AU000000DXB7
0,DIN,DINE BRANDS GLOBAL INC,US2544231069
0,NMS,DIODES INC,US2545431015
0,DYME,DIONYMED BRANDS INC,CA25455C1005
0,DOS,DIOS EXPLORATION INC,CA25455U1003
0,DPLO,DIPLOMAT PHARMACY INC,US25456K1016
0,ASQ1,DIRECTA PLUS PLC,GB00BSM98843
4,8337,DIRECTEL HOLDINGS LTD,KYG276801183
0,ERY,DIREXION DAILY ENERGY BEAR 2,US25460G1792
0,DRT,DIRTT ENVIRONMENTAL SOLUTION,CA25490H1064
0,DBYC,DISABILITY ACCESS CORP,US25459R1032
0,6146,DISCO CORP,JP3548600000
0,DISI,DISCOUNT INVESTMENT CORP-REG,IL0006390137
0,STMM,DISCOVERIE GROUP PLC,GB0000055888
0,LIMITED,DISCOVERY ENERGY CORP,US25470P1021
3,DML,DISCOVERY METALS LTD,AU000000DML9
0,LIMITED,DISCOVERY MINERALS LTD,US25470V1098
0,DCAL,DISHMAN CARBOGEN AMCIS LIMITED,INE385W01011
0,DSTL,DISTILLATE US FUNDAMENTAL ST,US26922A3216
0,DIST,DISTIT AB,SE0003883800
0,DIDAN,DISTRIBUIDORA INTERNACIONAL,ES0126775032
0,ASQ1,DISTRIBUTION FINANCE CAPITAL,GB00BJ7HMR72
0,DCOP,DISTRICT COPPER CORP,CA25484L2049
1,ASQ1,DIURNAL GROUP PLC,GB00BDB6Q760
0,DVG,DIVERGENT ENERGY SERVICES CO,CA2550512032
0,SSMM,DIVERSE INCOME TRUST PLC/THE,GB00B65TLW28
1,DIV,DIVERSIFIED ROYALTY CORP,CA2553311002
0,DF,DIVIDEND 15 SPLIT CORP II-A,CA25537W1086
1,DGS,DIVIDEND GROWTH SPLIT CORP-A,CA25537Y1043
0,NMS,DIXIE GROUP INC,US2555191004
0,DLII,DIXIE LEE INTERNATIONAL INDU,US2555311057
0,DIXON,DIXON TECHNOLOGIES INDIA LTD,INE935N01020
0,DJW,DJERRIWARRH INVESTMENTS LIMITED,AU000000DJW2
0,DJSP,DJSP ENTERPRISES INC,VGG7982P1045
0,4461,DKS CO LTD,JP3475000000
0,XETRA,DKSH HOLDING AG,CH0126673539
0,3686,DLE INC,JP3548760002
0,DLF,DLF LIMITED,INE271C01023
0,SCM,DLH HOLDINGS CORP,US23335Q1004
0,NMS,DMC GLOBAL INC,US23291C1036
0,DMGI,DMG BLOCKCHAIN SOLUTIONS INC,CA23345B2003
0,6141,DMG MORI CO LTD,JP3924800000
0,2397,DNA CHIP RESEARCH INC,JP3548590003
0,DNI,DNI METALS INC,CA23327V2084
0,DNO,DNO ASA,NO0003921009
0,DNP,DNP SELECT INCOME FUND INC,US23325P1049
0,XETRA,DOCCHECK AG,DE000A1A6WE6
0,DPAM,DOCKS DES PETROLES D'AMBES,FR0000065260
0,NMS,DOCUSIGN INC,US2561631068
0,NMS,DOGNESS INTERNATIONAL CORP-A,VGG2788T1030
0,DLB,DOLBY LABORATORIES INC-CL A,US25659T1079
1,DG,DOLLAR GENERAL CORP,US2566771059
0,DOLLAR,DOLLAR INDUSTRIES LTD,INE325C01035
0,NMS,DOLLAR TREE INC,US2567461080
