new_index,longName,marketName,secIdList,Origin_Name,Origin_Stock,Origin_Country
7042,HMG COURTLAND PROPERTIES,HMG,US4042321004,HMG COURTLAND PROPERTIES,HMG,United States of America
7043,HMN FINANCIAL INC,NMS,US40424G1085,HMN FINANCIAL INC,HMNF,United States of America
7044,HMS GROUP PLC - GDR REG S,IOBE,US40425X4079,HMS GROUP PLC - GDR REG S,HMSG,
7045,HMS HOLDINGS CORP,HMSY,US40425J1016,HMS HOLDINGS CORP,HMSY,United States of America
7046,HMS NETWORKS AB,HMS,SE0009997018,HMS NETWORKS AB,HMS,Sweden
7047,HMT XIAMEN NEW TECHNICAL M-A,603306,CNE100001T07,HMT XIAMEN NEW TECHNICAL M-A,603306,China
7048,HNA INVESTMENT GROUP CO LT-A,000616,CNE0000008H0,HNA INVESTMENT GROUP CO LT-A,000616,China
7049,HNI CORP,HNI,US4042511000,HNI CORP,HNI,United States of America
7050,HO BEE LAND LTD,H13,SG1H41875896,HO BEE LAND LTD,H13,Singapore
7051,HOB CO LTD,1382,JP3837630007,HOB CO LTD,1382,Japan
7052,HOCHDORF HOLDING AG,HOCN,CH0024666528,HOCHDORF HOLDING AG,HOCN,Switzerland
7053,HOCHIKI CORP,6745,JP3837400005,HOCHIKI CORP,6745,Japan
7054,HOCHSCHILD MINING PLC,SSMM,GB00B1FW5029,HOCHSCHILD MINING PLC,HOC,United Kingdom
7055,HOCK LIAN SENG HOLDINGS LTD,J2T,SG1Z21951640,HOCK LIAN SENG HOLDINGS LTD,J2T,Singapore
7056,HOCKING VALLEY BANCSHARES IN,CURRENT,US4341601072,HOCKING VALLEY BANCSHARES IN,HCKG,United States of America
7057,HODGES RESOURCES LIMITED,HDG,AU000000HDG9,HODGES RESOURCES LIMITED,HDG,
7058,HODGINS AUCTIONEERS INC,HA,CA4343083008,HODGINS AUCTIONEERS INC,HA,
7059,HODOGAYA CHEMICAL CO LTD,4112,JP3852600000,HODOGAYA CHEMICAL CO LTD,4112,Japan
7060,HOE LEONG CORPORATION LTD,H20,SG1S47927920,HOE LEONG CORPORATION LTD,H20,Singapore
7061,HOGG ROBINSON GROUP PLC,HRG,GB00B1CM8S45,HOGG ROBINSON GROUP PLC,HRG,
7062,HOGY MEDICAL CO LTD,3593,JP3840800001,HOGY MEDICAL CO LTD,3593,Japan
7063,HOIST FINANCE AB,HOFI,SE0006887063,HOIST FINANCE AB,HOFI,Sweden
7064,HOKKAIDO COCA-COLA BOTTLING,2573,JP3847800004,HOKKAIDO COCA-COLA BOTTLING,2573,Japan
7065,HOKKAIDO ELECTRIC POWER CO,9509,JP3850200001,HOKKAIDO ELECTRIC POWER CO,9509,Japan
7066,HOKKAIDO GAS CO LTD,9534,JP3847000001,HOKKAIDO GAS CO LTD,9534,Japan
7067,HOKUHOKU FINANCIAL GROUP INC,8377,JP3842400008,HOKUHOKU FINANCIAL GROUP INC,8377,Japan
7068,HOKURIKU ELECTRIC POWER CO,9505,JP3845400005,HOKURIKU ELECTRIC POWER CO,9505,Japan
7069,HOKUTO CORP,1379,JP3843250006,HOKUTO CORP,1379,Japan
7070,HOLIDAY ISLAND HOLDINGS INC,CURRENT,US43508J4022,HOLIDAY ISLAND HOLDINGS INC,HIHI,United States of America
7071,HOLIDAYCHECK GROUP AG,HOC,DE0005495329,HOLIDAYCHECK GROUP AG,HOC,Germany
7072,HOLISTA COLLTECH LTD,HCT,AU000000HCT4,HOLISTA COLLTECH LTD,HCT,Australia
7073,HOLLAND COLOURS NV,HOLCO,NL0000440311,HOLLAND COLOURS NV,HOLCO,Netherlands
7074,HOLLOWAY LODGING CORP,HLC,CA43570P1045,HOLLOWAY LODGING CORP,HLC,
7075,HOLLUND INDUSTRIAL MARINE,NOINFO,US4357304033,HOLLUND INDUSTRIAL MARINE,HIMR,United States of America
7076,HOLLY ENERGY PARTNERS LP,HEP,US4357631070,HOLLY ENERGY PARTNERS LP,HEP,United States of America
7077,HOLLY FUTURES CO LTD-H,3678,CNE1000023S4,HOLLY FUTURES CO LTD-H,3678,Hong Kong
7078,HOLLYSYS AUTOMATION TECHNOLO,NMS,VGG456671053,HOLLYSYS AUTOMATION TECHNOLO,HOLI,United States of America
7079,HOLLYWALL ENTERTAINMENT INC,CURRENT,US4361223039,HOLLYWALL ENTERTAINMENT INC,HWAL,United States of America
7080,HOLLYWOOD BOWL GROUP PLC,SSMM,GB00BD0NVK62,HOLLYWOOD BOWL GROUP PLC,BOWL,United Kingdom
7081,HOLOGIC INC,NMS,US4364401012,HOLOGIC INC,HOLX,Mexico
7082,HOLY GRAIL CO,HGRL,US43666W1045,HOLY GRAIL CO,HGRL,
7083,HOMAG GROUP AG,XETRA,DE0005297204,HOMAG GROUP AG,HG1,Germany
7084,HOME BANCORP INC,NMS,US43689E1073,HOME BANCORP INC,HBCP,United States of America
7085,HOME BANCORP WISCONSIN INC,CURRENT,US43689Q1004,HOME BANCORP WISCONSIN INC,HWIS,United States of America
7086,HOME BANCSHARES INC,HOMB,US4368932004,HOME BANCSHARES INC,HOMB,United States of America
7087,HOME CAPITAL GROUP INC,CURRENT,CA4369131079,HOME CAPITAL GROUP INC,HMCBF,United States of America
7088,HOME DEPOT INC,HD,US4370761029,HOME DEPOT INC,HD,United States of America
7089,HOME ENERGY SAVINGS CORP,HESV,US43709G1085,HOME ENERGY SAVINGS CORP,HESV,
7090,HOME FEDERAL BANCORP INC/LA,SCM,US43708L1089,HOME FEDERAL BANCORP INC/LA,HFBL,United States of America
7091,HOME FINANCIAL BANCORP,HWEN,US43708T1016,HOME FINANCIAL BANCORP,HWEN,United States of America
7092,HOME LOAN FINANCIAL CORP,CURRENT,US4371832050,HOME LOAN FINANCIAL CORP,HLFN,United States of America
7093,HOME PROPERTIES INC,HME,US4373061039,HOME PROPERTIES INC,HME,
7094,HOME SOLUTIONS HEALTH INC,HSHL,US43735N1019,HOME SOLUTIONS HEALTH INC,HSHL,
7095,HOME SOLUTIONS OF AMERICA IN,HSOA,US4373551005,HOME SOLUTIONS OF AMERICA IN,HSOA,
7096,HOMELAND INTERACTIVE TECHNOL,3798,KYG6647P1037,HOMELAND INTERACTIVE TECHNOL,3798,Hong Kong
7097,HOMELAND RESOURCES LTD,CURRENT,US43742A2096,HOMELAND RESOURCES LTD,HMLA,United States of America
7098,HOMELAND SECURITY CORP,LIMITED,US43741T1007,HOMELAND SECURITY CORP,HSCC,United States of America
7099,HOMESERVE PLC,STMM,GB00BYYTFB60,HOMESERVE PLC,HSV,United Kingdom
7100,HOMESTAKE RESOURCE CORP,HSR,CA4376411035,HOMESTAKE RESOURCE CORP,HSR,
7101,HOMESTEAD GOLD AND SILVER LT,SNLM,US4377731041,HOMESTEAD GOLD AND SILVER LT,SNLM,
7102,HOMESTREET INC,NMS,US43785V1026,HOMESTREET INC,HMST,United States of America
7103,HOMETOWN BANCORP INC/NY,HTWC,US43785X1081,HOMETOWN BANCORP INC/NY,HTWC,
7104,HOMETRUST BANCSHARES INC,NMS,US4378721041,HOMETRUST BANCSHARES INC,HTBI,United States of America
7105,HOMOLOGY MEDICINES INC,NMS,US4380831077,HOMOLOGY MEDICINES INC,FIXX,United States of America
7106,HON HAI PRECISION-GDR REG S,IOBE,US4380908057,HON HAI PRECISION-GDR REG S,HHPD,
7107,HONAT BANCORP INC,CURRENT,US4381151079,HONAT BANCORP INC,HONT,United States of America
7108,HONBRIDGE HOLDINGS LTD,8137,KYG4587J1123,HONBRIDGE HOLDINGS LTD,8137,Hong Kong
7109,HONDA MOTOR CO LTD,7267,JP3854600008,HONDA MOTOR CO LTD,7267,Germany
7110,HONDA TSUSHIN KOGYO CO LTD,6826,JP3854650003,HONDA TSUSHIN KOGYO CO LTD,6826,Japan
7111,HONDO MINERALS CORP,HMNC,US43813W1062,HONDO MINERALS CORP,HMNC,
7112,HONEYS HOLDINGS CO LTD,2792,JP3770080004,HONEYS HOLDINGS CO LTD,2792,Japan
7113,HONEYWELL AUTOMATION INDIA,HONAUT,INE671A01010,HONEYWELL AUTOMATION INDIA,HONAUT,India
7114,HONEYWELL INTERNATIONAL INC,NMS,US4385161066,HONEYWELL INTERNATIONAL INC,HON,Mexico
7115,HONG FOK CORP LTD,H30,SG1J14885763,HONG FOK CORP LTD,H30,Singapore
7116,HONG KONG FINANCE GROUP LTD,1273,KYG4643B1032,HONG KONG FINANCE GROUP LTD,1273,Hong Kong
7117,HONG KONG RESOURCES HOLDINGS,2882,BMG7155A1577,HONG KONG RESOURCES HOLDINGS,2882,Hong Kong
7118,HONG LAI HUAT GROUP LTD,CTO,SG1EE1000009,HONG LAI HUAT GROUP LTD,CTO,Singapore
7119,HONG LEONG ASIA LTD,H22,SG1F76860344,HONG LEONG ASIA LTD,H22,Singapore
7120,HONG LEONG FINANCE LTD,S41,SG1M04001939,HONG LEONG FINANCE LTD,S41,Singapore
7121,HONG WEI ASIA HOLDINGS CO LT,8191,HK0000813342,HONG WEI ASIA HOLDINGS CO LT,8191,Hong Kong
7122,HONGFA TECHNOLOGY CO LTD-A,600885,CNE000000JK6,HONGFA TECHNOLOGY CO LTD-A,600885,China
7123,HONGKONG LAND HOLDINGS LTD,XETRA,BMG4587L1090,HONGKONG LAND HOLDINGS LTD,HLH,Germany
7124,HONWORLD GROUP LTD,2226,KYG4598A1004,HONWORLD GROUP LTD,2226,Hong Kong
7125,HONYAKU CENTER INC,2483,JP3854900002,HONYAKU CENTER INC,2483,Japan
7126,HOOKIPA PHARMA INC,NMS,US43906K1007,HOOKIPA PHARMA INC,HOOK,United States of America
7127,HOOPER HOLMES INC,HPHWQ,US4391042094,HOOPER HOLMES INC,HPHWQ,United States of America
7128,HOP FUNG GROUP HOLDINGS LTD,2320,KYG459991025,HOP FUNG GROUP HOLDINGS LTD,2320,Hong Kong
7129,"HOPE BANCORP, INC.",NMS,US43940T1097,"HOPE BANCORP, INC.",HOPE,United States of America
7130,HOPE EDUCATION GROUP CO LTD,1765,KYG4600E1089,HOPE EDUCATION GROUP CO LTD,1765,Hong Kong
7131,HOPEWELL HOLDINGS LTD,54,HK0000051067,HOPEWELL HOLDINGS LTD,54,Hong Kong
7132,HORACE MANN EDUCATORS,HMN,US4403271046,HORACE MANN EDUCATORS,HMN,United States of America
7133,HORIBA LTD,6856,JP3853000002,HORIBA LTD,6856,Japan
7134,HORIZON BANCORP INC/IN,NMS,US4404071049,HORIZON BANCORP INC/IN,HBNC,United States of America
7135,HORIZON DISCOVERY GROUP PLC,HZD,GB00BK8FL363,HORIZON DISCOVERY GROUP PLC,HZD,United Kingdom
7136,HORIZON GLOBAL CORP,HZN,US44052W1045,HORIZON GLOBAL CORP,HZN,United States of America
7137,HORIZON GOLD LIMITED,HRN,AU000000HRN5,HORIZON GOLD LIMITED,HRN,Australia
7138,HORIZON GROUP PROPERTIES INC,LIMITED,US44041U1025,HORIZON GROUP PROPERTIES INC,HGPI,United States of America
7139,HORIZON MINERALS CORP,NOINFO,US44043B1026,HORIZON MINERALS CORP,HZNM,United States of America
7140,HORIZON OIL LTD,HZN,AU000000HZN8,HORIZON OIL LTD,HZN,Australia
7141,HORIZON TECHNOLOGY FINANCE C,NMS,US44045A1025,HORIZON TECHNOLOGY FINANCE C,HRZN,United States of America
7142,HORIZON THERAPEUTICS PLC,NMS,IE00BQPVQZ61,HORIZON THERAPEUTICS PLC,HZNP,United States of America
7143,HORIZONTAL SOFTWARE SA,ALHSW,FR0013219367,HORIZONTAL SOFTWARE SA,ALHSW,France
7144,HORIZONTE MINERALS PLC,HZM,GB00BMXLQJ47,HORIZONTE MINERALS PLC,HZM,Canada
7145,HORMEL FOODS CORP,HRL,US4404521001,HORMEL FOODS CORP,HRL,United States of America
7146,HORNBACH HOLDING AG & CO KGA,XETRA,DE0006083405,HORNBACH HOLDING AG & CO KGA,HBH,Germany
7147,HORNE INTERNATIONAL INC,HNIN,US4405911052,HORNE INTERNATIONAL INC,HNIN,
7148,HORSESHOE METALS LTD,HOR,AU000000HOR3,HORSESHOE METALS LTD,HOR,Australia
7149,HORTONWORKS INC,HDP,US4408941031,HORTONWORKS INC,HDP,
7150,HOSA INTERNATIONAL LTD,44225,KYG461091079,HOSA INTERNATIONAL LTD,44225,Hong Kong
7151,HOSEN GROUP LTD,5EV,SG1Q03920366,HOSEN GROUP LTD,5EV,Singapore
7152,HOSHINO RESORTS REIT INC,3287,JP3047610005,HOSHINO RESORTS REIT INC,3287,Japan
7153,HOSHIZAKI CORPORATION,6465,JP3845770001,HOSHIZAKI CORPORATION,6465,Japan
7154,HOSIDEN CORP,6804,JP3845800006,HOSIDEN CORP,6804,Japan
7155,HOSODA CORP,1906,JP3846100000,HOSODA CORP,1906,
7156,HOSOKAWA MICRON CORP,6277,JP3846000002,HOSOKAWA MICRON CORP,6277,Japan
7157,HOSPIRA INC,HSP,US4410601003,HOSPIRA INC,HSP,
7158,HOSPITAL CORP OF CHINA LTD,3869,KYG4612W1042,HOSPITAL CORP OF CHINA LTD,3869,Hong Kong
7159,HOST HOTELS & RESORTS INC,NMS,US44107P1049,HOST HOTELS & RESORTS INC,HST,United States of America
7160,HOSTELWORLD GROUP PLC,SSMM,GB00BYYN4225,HOSTELWORLD GROUP PLC,HSW,United Kingdom
7161,HOSTESS BRANDS INC,SCM,US44109J1060,HOSTESS BRANDS INC,TWNK,United States of America
7162,HOTEL CHOCOLAT GROUP PLC,ASQ1,GB00BYZC3B04,HOTEL CHOCOLAT GROUP PLC,HOTC,United Kingdom
7163,HOTEL GRAND CENTRAL LTD,H18,SG1J41888780,HOTEL GRAND CENTRAL LTD,H18,Singapore
7164,HOTEL NEW GRAND CO LTD,9720,JP3852200009,HOTEL NEW GRAND CO LTD,9720,Japan
7165,HOTEL PROPERTIES LTD,H15,SG2P14002527,HOTEL PROPERTIES LTD,H15,Singapore
7166,HOTEL PROPERTY INVESTMENTS,HPI,AU000000HPI9,HOTEL PROPERTY INVESTMENTS,HPI,Australia
7167,HOTEL ROYAL LTD,H12,SG1P12002132,HOTEL ROYAL LTD,H12,Singapore
7168,HOTEL RUGBY LTD,HOTELRUGB,INE275F01019,HOTEL RUGBY LTD,HOTELRUGB,India
7169,HOTH THERAPEUTICS INC,SCM,US44148G1058,HOTH THERAPEUTICS INC,HOTH,United States of America
7170,HOTLAND CO LTD,3196,JP3851950000,HOTLAND CO LTD,3196,Japan
7171,HOTTO LINK INC,3680,JP3852000003,HOTTO LINK INC,3680,Japan
7172,HOTUNG INVESTMENT HOLDINGS,BLS,BMG4612P2085,HOTUNG INVESTMENT HOLDINGS,BLS,Singapore
7173,HOUGHTON MIFFLIN HARCOURT CO,HMHC,US44157R1095,HOUGHTON MIFFLIN HARCOURT CO,HMHC,United States of America
7174,HOULIHAN LOKEY INC,HLI,US4415931009,HOULIHAN LOKEY INC,HLI,Mexico
7175,HOUR GLASS LTD/THE,AGS,SG1AE9000009,HOUR GLASS LTD/THE,AGS,Singapore
7176,HOUSE FOODS GROUP INC,2810,JP3765400001,HOUSE FOODS GROUP INC,2810,Japan
7177,HOUSE OF ROSE CO LTD,7506,JP3765300003,HOUSE OF ROSE CO LTD,7506,Japan
7178,HOUSING DEVELOPMENT FINANCE,HDFC,INE001A01036,HOUSING DEVELOPMENT FINANCE,HDFC,India
7179,HOUSTON AMERICAN ENERGY CORP,HUSA,US44183U2096,HOUSTON AMERICAN ENERGY CORP,HUSA,United States of America
7180,HOUSTON INTERWEB DESIGN INC,NOINFO,US44217E1064,HOUSTON INTERWEB DESIGN INC,HITD,United States of America
7181,HOV SERVICES LTD,HOVS,INE596H01014,HOV SERVICES LTD,HOVS,India
7182,HOVNANIAN ENTERPRISES-A,HOV,US4424874018,HOVNANIAN ENTERPRISES-A,HOV,United States of America
7183,HOW TO WEB TV INC.,HOW,CA44248R1001,HOW TO WEB TV INC.,HOW,
7184,HOWA MACHINERY LTD,6203,JP3840600005,HOWA MACHINERY LTD,6203,Japan
7185,HOWARD BANCORP INC,HBMD,US4424961054,HOWARD BANCORP INC,HBMD,United States of America
7186,HOWARD HUGHES CORP/THE,HHC,US44267D1072,HOWARD HUGHES CORP/THE,HHC,Mexico
7187,HOWDEN JOINERY GROUP PLC,SET1,GB0005576813,HOWDEN JOINERY GROUP PLC,HWDN,United Kingdom
7188,HOYA CORPORATION,7741,JP3837800006,HOYA CORPORATION,7741,Japan
7189,HP INC,HPQ,US40434L1052,HP INC,HPQ,United States of America
7190,HPC HOLDINGS LTD,1742,KYG169491027,HPC HOLDINGS LTD,1742,Hong Kong
7191,HQ AB,HQ,SE0000622656,HQ AB,HQ,
7192,HQ GLOBAL EDUCATION INC,LIMITED,US40431B1008,HQ GLOBAL EDUCATION INC,HQGE,United States of America
7193,HRNETGROUP LTD,CHZ,SG1DH2000003,HRNETGROUP LTD,CHZ,Singapore
7194,HSIN CHONG GROUP HOLDINGS LT,44203,BMG4634Z1014,HSIN CHONG GROUP HOLDINGS LT,44203,Hong Kong
7195,HSS HIRE GROUP PLC,AMSM,GB00BVFD4645,HSS HIRE GROUP PLC,HSS,United Kingdom
7196,HT MEDIA LTD,HTMEDIA,INE501G01024,HT MEDIA LTD,HTMEDIA,India
7197,HT&E LTD,HT1,AU000000HT18,HT&E LTD,HT1,Australia
7198,HTC PURENERGY INC,HTC,CA40432D1050,HTC PURENERGY INC,HTC,Canada
7199,HTG MOLECULAR DIAGNOSTICS,SCM,US40434H2031,HTG MOLECULAR DIAGNOSTICS,HTGM,United States of America
7200,HUA HONG SEMICONDUCTOR LTD,1347,HK0000218211,HUA HONG SEMICONDUCTOR LTD,1347,Hong Kong
7201,HUA MEDICINE,2552,KYG4644K1022,HUA MEDICINE,2552,Hong Kong
7202,HUABAO INTERNATIONAL HOLDING,336,BMG4639H1227,HUABAO INTERNATIONAL HOLDING,336,Hong Kong
7203,HUADIAN HEAVY INDUSTRIES C-A,601226,CNE100001W10,HUADIAN HEAVY INDUSTRIES C-A,601226,China
7204,HUAJIN INTERNATIONAL HOLDING,2738,KYG464211062,HUAJIN INTERNATIONAL HOLDING,2738,Hong Kong
7205,HUANENG RENEWABLES CORP-H,958,CNE100000WS1,HUANENG RENEWABLES CORP-H,958,Hong Kong
7206,HUANXI MEDIA GROUP LTD,1003,BMG4643J1062,HUANXI MEDIA GROUP LTD,1003,Hong Kong
7207,HUARONG INVESTMENT STOCK COR,2277,KYG4642V1005,HUARONG INVESTMENT STOCK COR,2277,Hong Kong
7208,HUATAI SECURITIES CO LTD-H,6886,CNE100001YQ9,HUATAI SECURITIES CO LTD-H,6886,Hong Kong
7209,HUAXI HOLDINGS CO LTD,1689,KYG4643G1029,HUAXI HOLDINGS CO LTD,1689,Hong Kong
7210,HUAXIA BANK CO LTD-A,600015,CNE000001FW7,HUAXIA BANK CO LTD-A,600015,China
7211,HUAXIN CEMENT CO LTD-A,600801,CNE000000DC6,HUAXIN CEMENT CO LTD-A,600801,China
7212,HUAYI ELECTRIC CO LTD-A,600290,CNE0000015B8,HUAYI ELECTRIC CO LTD-A,600290,China
7213,HUAYU AUTOMOTIVE SYSTEMS -A,600741,CNE000000M15,HUAYU AUTOMOTIVE SYSTEMS -A,600741,China
7214,HUAYU EXPRESSWAY GROUP LTD,1823,KYG464101099,HUAYU EXPRESSWAY GROUP LTD,1823,Hong Kong
7215,HUAYUAN PROPERTY CO LTD-A,600743,CNE000000M31,HUAYUAN PROPERTY CO LTD-A,600743,China
7216,HUAZHANG TECHNOLOGY HOLDING,1673,KYG464201162,HUAZHANG TECHNOLOGY HOLDING,1673,Hong Kong
7217,HUB GROUP INC-CL A,NMS,US4433201062,HUB GROUP INC-CL A,HUBG,United States of America
7218,HUBBELL INC,HUBB,US4435106079,HUBBELL INC,HUBB,Mexico
7219,HUBEI ENERGY GROUP CO LTD-A,000883,CNE000000750,HUBEI ENERGY GROUP CO LTD-A,000883,China
7220,HUBEI YIHUA CHEMICAL INDUS-A,000422,CNE0000009C9,HUBEI YIHUA CHEMICAL INDUS-A,000422,China
7221,HUBER + SUHNER AG-REG,HUBN,CH0030380734,HUBER + SUHNER AG-REG,HUBN,Switzerland
7222,HUBILU VENTURE CORP,OTCBB,US4435411073,HUBILU VENTURE CORP,HBUV,United States of America
7223,HUBSPOT INC,HUBS,US4435731009,HUBSPOT INC,HUBS,United States of America
7224,HUBTOWN LIMITED,HUBTOWN,INE703H01016,HUBTOWN LIMITED,HUBTOWN,India
7225,HUDBAY MINERALS INC,HBM,CA4436281022,HUDBAY MINERALS INC,HBM,United States of America
7226,HUDSON GLOBAL INC,NMS,US4437872058,HUDSON GLOBAL INC,HSON,United States of America
7227,HUDSON INVESTMENT GROUP,HGL,AU000000HGL2,HUDSON INVESTMENT GROUP,HGL,Australia
7228,HUDSON PACIFIC PROPERTIES IN,HPP,US4440971095,HUDSON PACIFIC PROPERTIES IN,HPP,United States of America
7229,HUDSON RESOURCES LIMITED,HRS,AU000000HRS4,HUDSON RESOURCES LIMITED,HRS,
7230,HUDSON RIVER MINERALS LTD,HRM,CA4441341001,HUDSON RIVER MINERALS LTD,HRM,
7231,HUDSON TECHNOLOGIES INC,SCM,US4441441098,HUDSON TECHNOLOGIES INC,HDSN,United States of America
7232,HUDSON VALLEY HOLDING CORP,HVB,US4441721002,HUDSON VALLEY HOLDING CORP,HVB,
7233,HUDSON'S BAY CO,HBC,CA4442181018,HUDSON'S BAY CO,HBC,
7234,HUEGLI HOLDING AG-BR,HUE,CH0004647951,HUEGLI HOLDING AG-BR,HUE,Switzerland
7235,HUGO BOSS AG -ORD,XETRA,DE000A1PHFF7,HUGO BOSS AG -ORD,BOSS,Germany
7236,HUGOTON ROYALTY TRUST,PRIMQX,US4447171020,HUGOTON ROYALTY TRUST,HGTXU,United States of America
7237,HUHTAMAKI OYJ,XETRA,FI0009000459,HUHTAMAKI OYJ,HUH,Finland
7238,HUIFU PAYMENT LTD,1806,KYG4644R1074,HUIFU PAYMENT LTD,1806,Hong Kong
7239,HUILI RESOURCES GROUP LTD,1303,KYG464281016,HUILI RESOURCES GROUP LTD,1303,Hong Kong
7240,HUISHANG BANK CORP LTD-H,3698,CNE100001QP7,HUISHANG BANK CORP LTD-H,3698,Hong Kong
7241,HUISHENG INTERNATIONAL HOLDI,1340,KYG4643W1078,HUISHENG INTERNATIONAL HOLDI,1340,Hong Kong
7242,HULIC CO LTD,3003,JP3360800001,HULIC CO LTD,3003,Japan
7243,HULL TACTICAL US ETF,HTUS,US3015058064,HULL TACTICAL US ETF,HTUS,
7244,HULUDAO ZINC INDUSTRY CO-A,000751,CNE0000004X6,HULUDAO ZINC INDUSTRY CO-A,000751,China
7245,HUMAN HEALTH HOLDINGS LTD,1419,KYG4644Q1091,HUMAN HEALTH HOLDINGS LTD,1419,Hong Kong
7246,HUMAN HOLDINGS CO LTD,2415,JP3794520001,HUMAN HOLDINGS CO LTD,2415,Japan
7247,HUMANA INC,HUM,US4448591028,HUMANA INC,HUM,Mexico
7248,HUMANIGEN INC,SCM,US4448632038,HUMANIGEN INC,HGEN,United States of America
7249,HUMANWELL HEALTHCARE GROUP-A,600079,CNE000000QW6,HUMANWELL HEALTHCARE GROUP-A,600079,China
7250,HUMBLE ENERGY INC,CURRENT,US4450001023,HUMBLE ENERGY INC,HUML,United States of America
7251,HUNAN CORUN NEW ENERGY CO-A,600478,CNE000001FY3,HUNAN CORUN NEW ENERGY CO-A,600478,China
7252,HUNAN DEVELOPMENT GROUP CO-A,000722,CNE0000009J4,HUNAN DEVELOPMENT GROUP CO-A,000722,China
7253,HUNAN NEW WELLFUL CO LTD-A,600975,CNE000001J27,HUNAN NEW WELLFUL CO LTD-A,600975,China
7254,HUNAN VALIN STEEL CO LTD -A,000932,CNE000001006,HUNAN VALIN STEEL CO LTD -A,000932,China
7255,HUNDSUN TECHNOLOGIES INC-A,600570,CNE000001GD5,HUNDSUN TECHNOLOGIES INC-A,600570,China
7256,HUNG FOOK TONG GROUP HOLDING,1446,KYG4648K1085,HUNG FOOK TONG GROUP HOLDING,1446,Hong Kong
7257,HUNT (JB) TRANSPRT SVCS INC,NMS,US4456581077,HUNT (JB) TRANSPRT SVCS INC,JBHT,United States of America
7258,HUNTER DOUGLAS NV,HDG,ANN4327C1220,HUNTER DOUGLAS NV,HDG,Netherlands
7259,HUNTER GROUP ASA,HUNT,NO0010283211,HUNTER GROUP ASA,HUNT,Norway
7260,HUNTSMAN CORP,HUN,US4470111075,HUNTSMAN CORP,HUN,United States of America
7261,HUNTSWORTH PLC,HNTL,GB00B0CRWK29,HUNTSWORTH PLC,HNTL,
7262,HURCO COMPANIES INC,NMS,US4473241044,HURCO COMPANIES INC,HURC,United States of America
7263,HURON CONSULTING GROUP INC,NMS,US4474621020,HURON CONSULTING GROUP INC,HURN,United States of America
7264,HURRICANE ENERGY PLC,AMSM,GB00B580MF54,HURRICANE ENERGY PLC,HUR,United Kingdom
7265,HUSKY ENERGY INC.,HUSKF,CA4480551031,HUSKY ENERGY INC.,HUSKF,United States of America
7266,HUTCHISON PORT HOLDINGS TR-U,P7VU,SG2D00968206,HUTCHISON PORT HOLDINGS TR-U,P7VU,Singapore
7267,HUTN INC,NOINFO,US4043921026,HUTN INC,HUTN,United States of America
7268,HUTTIG BUILDING PRODUCTS INC,HBP,US4484511047,HUTTIG BUILDING PRODUCTS INC,HBP,United States of America
7269,HUYA INC-ADR,HUYA,US44852D1081,HUYA INC-ADR,HUYA,United States of America
7270,HV BANCORP INC,SCM,US40441H1059,HV BANCORP INC,HVBC,United States of America
7271,HW HOLDINGS INC,HHWW,US40441G1076,HW HOLDINGS INC,HHWW,
7272,HWA HONG CORP LTD,H19,SG1H85877246,HWA HONG CORP LTD,H19,Singapore
7273,HY ENERGY GROUP CO LTD-A,600387,CNE000001GP9,HY ENERGY GROUP CO LTD-A,600387,China
7274,HYAKUGO BANK LTD/THE,8368,JP3793800008,HYAKUGO BANK LTD/THE,8368,Japan
7275,HYAKUJUSHI BANK LTD/THE,8386,JP3794200000,HYAKUJUSHI BANK LTD/THE,8386,Japan
7276,HYATT HOTELS CORP - CL A,H,US4485791028,HYATT HOTELS CORP - CL A,H,United States of America
7277,HYBRID KINETIC GROUP LTD,1188,BMG4709W1082,HYBRID KINETIC GROUP LTD,1188,Hong Kong
7278,HYDRATEC INDUSTRIES NV,HYDRA,NL0009391242,HYDRATEC INDUSTRIES NV,HYDRA,Netherlands
7279,HYDRO ONE LTD,H,CA4488112083,HYDRO ONE LTD,H,Canada
7280,HYDROGEN ENGINE CENTER INC,LIMITED,US4488761028,HYDROGEN ENGINE CENTER INC,HYEG,United States of America
7281,HYDROGEN FUTURE CORP,HFCO,US44887W3034,HYDROGEN FUTURE CORP,HFCO,
7282,HYDROGEN HYBRID TECHNOLOGIES,HYHY,US44887L1098,HYDROGEN HYBRID TECHNOLOGIES,HYHY,
7283,HYDROGENICS CORPORATION,HYGS,CA4488832078,HYDROGENICS CORPORATION,HYGS,
7284,HYDROMER INC,LIMITED,US4490011065,HYDROMER INC,HYDI,United States of America
7285,HYDROPHI TECHNOLOGIES GROUP,HPTG,US44902P1012,HYDROPHI TECHNOLOGIES GROUP,HPTG,
7286,HYDUKE ENERGY SERVICES INC,HYD,CA4489431003,HYDUKE ENERGY SERVICES INC,HYD,
7287,HYFLUX LTD,XETRA,SG1J47889782,HYFLUX LTD,HYF,Germany
7288,HYPERDYNAMICS CORP,NOINFO,US4489542062,HYPERDYNAMICS CORP,HDYNQ,United States of America
7289,HYPERTENSION DIAGNOSTICS INC,CURRENT,US44914V1044,HYPERTENSION DIAGNOSTICS INC,HDII,United States of America
7290,HYPHENS PHARMA INTERNATIONAL,1J5,SG1EE4000006,HYPHENS PHARMA INTERNATIONAL,1J5,Singapore
